text,label
"the rice , black bean salsa , there are no holes except bianconia which is where i was on the reservation",0
the phone is 01223362433 and it is in the expensive range .,1
bye now and apologize for that mistakesorry for that .  elsa smiled a little and sat down at the kitchen table . okay then . are you,0
i have successfully booked your stay at the lensfield hotel for two nights . 716v6qs6 is your reference number .,1
"for me , please write back and provide any further details . we're sorry . :)",0
i also have aylesbray lodge guest house in the south . it is moderate -ly priced . would that work for you ?,1
there are several in the west area . what is your address and i can find one that is closest to you ? do you want to walk ?,1
i booked your taxi . there will be a black lexus coming for you . their phone number is 07229053145 .,1
"there are old churches , colleges , and art museums .",1
"i have booked your order , your total is 28.16",1
"sure i can help with that . may i have the time you want to leave riverside brasserie , or the time you need to arrive at the destination ?",1
"cocum serves breakfast or lunch on time , even if that may sound counter-intuitive .",0
do you need anything else ?,1
"golden house before they turned 18 . there are 26 tickets available , there are many restaurant -s there and free parking there . there are several picturesque spots in the centre",0
"this museum has pictures of cats all over the place and it is highly recommended for both of them ,  she wrote on instagram . excited to have",0
al set (51cm) standard deviation xf6auq3w1n,0
the university arms hotel is in the expensive price range .,1
"restaurant one of our favourite places other area note in which to park you ? its in the centre town centre and it has free wifi , you do not",0
"yes , it does .",1
tr5212 will work with your needs . customer have a nice day . can i help with anything else for you ?,0
"thank , i have one it was the bunshin master book . thank you for contacting it , you have a great day ! bye bye",0
"for architecture 6215 park avenue san francisco , ca 94117 and call 4156524456 ext . andinfo@redstrapl",0
the tr2759fw and ticket access code: en239520 you can book there todaywe would love you to make your reservation .,0
all right ? my broille is on the north side . the broille is somewhere close by that as well . thank you for calling me,0
goodbye . tell me what you are feeling today . goodbye . welcome . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye .,0
booking is not successful for now it is possible to contact us again for further assistance . thanks for contacting us and thanks for using kickstarter . attention the,0
"cambridge arts park area . . . mdg . . . park . art park . . park . art park . , 0",0
tr7355 arrives at 8:21am local time starting at 9:08am . are you sure it will fit you ? are you sure it will work ?,0
"their phone number is 01223358966 and they are located at parkside , cambridge",1
"there are 2 hotel -s in the north area of town , both have 2 star rating -s and offer free wifi and parking . can i book one for you ?",1
what is your price range ?,1
booking was successful . reference number is : 4sqr2cjb . anything else i can help with ?,1
the tr1499 leaves at 17:11 .,1
tr0532 arrives in minnesota at the port of light 9:24 . you are welcome . your arrival time is 9:35 and your destination is the port of light,0
the tr9332go 8 :37 -6 -6 12505977355 : phoenix hotelwest cb56n 21 . do you have an area,0
"your restaurant with food is not in the restaurant pictured . please try again later on . *before 9:00 on wednesday , 9:00 at : acmd",0
"home from niggardlybird with time left , carol cbottford is fine with you . goodbye . are you comfortable with your trip ? goodbye",0
restaurant alimentum serves modern european food and is located in the south part of town and is in the moderate price range .,1
i booked tr 8293 and you reference number is epabnnpd . is there anything else ?,1
tr4076 departs and pips is filled with reindeer . . lovely place . i recommend going into town for whale steak bar . thank you . at,0
i hope your stay is enjoyable .,1
you can reach parkside police station at 01223358966 .,1
what time would you like to leave or arrive ?,1
there is also sala thong in the west part of town . they are located at 35 newnham road newnham and you can call them at 01223323178 .,1
i can recommend byard art museum . admission is free .,1
"of course , any museums you are interested in ?",1
what side of town would you like to be on ?,1
ok alexander . your lucky usii have a number that suits your needs . would you like me to set your booking ?,0
you are so welcome . goodbye !,1
what kind of food are you interested in ?,1
the phone number is 01223332360 and address isherschel road,1
"yes i have many options in different parts of town , most -ly in the cheap to moderate price range do you have any preferences for where you stay ?",1
"nusha is not great for people in the north , nor is it excellent for them in the east . would you like a hotel ? there are many different options ,",0
"thank you , goodbye .",1
the incorrect information is: you can select manually which contacts to have in that frame of the phone number frame number set your phone number by . i . e:,0
reservation is secure for 0 people and 5 nights reserved free parking in area #11478 is a small parking area in parking lot with parking for an estimated,0
"sure , what time would you like the reservation for ?",1
"certain -ly': excellent work ! thanks for putting an end to our challenge , thanks for making one up ! , that means alot to me ! glad",0
absolutely . where are you heading to ?,1
i can help with that ! what day would you like to depart ?,1
tr3420 will suffice in making that meal .  [ click here to see if there are any alternatives for you .,0
"if we are trying to do the reservation of a boat on the beach and there is a proper fee that can help you with that , would you be interested in",0
the tr970423717662028 cbcuuybu khtr btw too many pics the fw10806116693232 tr8,0
tr3934 looks like your best choice and arrives at 12:54 . would you like for me to book your seats ?,1
glad i could help . enjoy your stay .,1
"neither are groupsthose linked to hace the south and the south ? if there are more than one you will have to choose whether you like , it will",0
"this has been successful .  entertainment and food: the hotel has theatre , museum and cafe on the site of the hotel at 1108 vale road ,",0
first we need to access downtopic . how shall i contact you ?,0
its postal address in search of employment where it may be located . online search capability is listed . can you advise me what work has been completed ? . i'll,0
"the fees you are requesting were correct) , or what time would you like your arrival ?",0
tr5146 will serve you today and it will not be around for about 3 weeks before your destination is booked and due to time it will arrive in the hotel instead of,0
"the police station is located in parkside , postcode cb11jg . is there anything else you need ?",1
"oh okay . i hope you enjoy your time there . we are off from tinfoil park for 15 minutes . if you are in need of anything , ask",0
what time would you like to leave ?,1
"booking was successful , the total fee is 61.44 gbp payable at the station . reference number is : 0u82ypd7 .",1
you and chelsea are in city centre by 15 minutes and we are available by 4:30pm to assist you with anything else and book anything for us .,0
"there are 7 guest houses that are cheap , which part if town did you have in mind ?",1
"i apologize . i have doubled checked and there is no entertainment venue -s in the centre . the entertainment venue -s that i do have are located in the east , south and west .",1
i found 14 trains . what day do you want to travel ?,1
"meghna , rnb7wwg vfqkj , edwouuaj ! , may any questions be of assistance with choosing your nearest postal address ?",0
tr6226 arrives in seattle on 11:58 . the wife and child -s were all there except for her and her sister who were from poland . we are sorry,0
from which area of town would you like to go to or to book it for your trip ? what day would you like to stay ? and what is your bathroom,0
alright do be certain of that . but there are many place -s we have taken to get to to . *saada inn: 0135421746,0
"ok , i was able to book for your party of 6 . your reference number is w0xp7tdx . is there anything else i can help with ?",1
the acute acute administration model is in the lower quartile and the moderate acute acute acute administration model is in the lower quartile),0
"not , are you checking for bugs and bugs ?",0
"okay , great . your booking was successful ! your reference number is 87vjobno . the total fee is 115.5 gbp that you can pay at the station .",1
can you book it for me and get a reference number ?,1
"ballare is king of the hill . free hundley is the king of itall , and might u thine house ? you see i am rompin",0
tr8261 leaves on 01:35 and arrives at the hotel approximately 15 minutes later to pick you up and make you a reservation .,0
"i am sorry , but i am not finding any hungarian restaurant -s . would you consider another type of cuisine ?",1
how many people will staying and for how many hni .,1
there 6 big buildings there are there mustangs too) i love trains but i travel by scott street to maddox street train leaving and arriving at the,0
trains go on for 30 minutes at 10:00 and would love for you to book tickets in advance ? their booking is on table and can be made by phone,0
"the restaurant booking number is 47559fux , as far as the train , where is your destination ?",1
for how many people would you like to attend that party and what time is it for ? newmmenou may be able to assist you with that,0
great ! i hope you enjoy your stay in cambridge .,1
"ok , i can help you with that . what kind of information do you need ?",1
train number is 072236722 . to enter the address of the public holiday service is -1240162245227 . please enter your address and postal,0
tr3447 leaves afk almsa full details listed here : what i need: a 2009 rented mtn one,0
you are most welcome !,1
"unfortunately , there are no trains that leave after 10:15 .",1
booking was successful . reference number is : akh4mcwd . anything else i can help you with ?,1
"there are 24 place -s available , acorn guest house has good rating -s",1
"the only expensive thai restaurant in the center , bangkok city , does not have any availability at that time . would you like to try something else ?",1
entrance into the park . and do you have a request for the exit fee and parking ? yay ! i have booked it . be sure,0
tr8659 leaves your wallet and arrives in india at 11:41 . do you have any questions about that time period of your trip to see the train you need,0
"you have a great day as well . if you need anything else , please do not hesitate to call back . goodbye !",1
we booked your room for 24 o'clock and it came running at 3:17 . i'll be glad to help . good bye .,0
okay . your booking was successful . the reference number is 6wm7sewy . can i help with anything else today ?,1
unfortunately there are no multiple sports attractions in the center . please consider changing the attraction type or area .,1
the junction of the i-41 and the i-83 at twenty minutes . where was that ?,0
"ok , booking complete at the gonville hotel for 3 nights starting on wednesday for 1 guest . your reference number is : 9quhr157 .",1
call them your mobile number on line 8635606601 and you are free to contact them at this number for anything else . cultural attractions in,0
"woah , correct .",0
your all set ! reference number is tknf8h2h . anything else today ?,1
both are available for only 4 nights . the hamilton lodge has parking and internet . would you like me to book that for you ?,1
no fee .,0
"lol , help me ? :o :i'm sorry sorry but your server is in europe . my city is thailand , the address is small hilton",0
i have one listing for cityroomz in the centre of town .,1
your only significant other is your date of birth and the phone number of your payphone number is 1-2447948466 . is that,0
you are welcome . enjoy your stay .,1
"our cheap £4.50 jeans for £2.50 is like 4 stars ,  she said the postcode you are looking for may be 3b",0
i have book it for you . your reference nummber is: kkcaoaa4,1
the closest arrival time i can get for you is 12:07 on train tr8224 . would you like to book some tickets ?,1
"okay , have a wonderful time during your visit !",1
the tr2000v you are a dick in one corner and do you want me to create a row to make you feel welcome by ? gbgold9 ph0,0
tr5908 leaves your tr5864 and leaves your tr5850 leaving your tr5850 and leaves your tr5874 leaves your tr5876 and leaves your tr,0
does a test of this for you or would you like to try again ?,0
what day would you like to travel ?,1
tr5677 will do that . info can be found in our reference code cb8ym . the bookmarks are $4 . if you want to book it today,0
train tr9802 price range is 15mrs from roma street restaurant in bedside area . it is a 2 star restaurant that is priced something like 23 ! ! ! ch,0
there is a 09:59 that would arrive by 11:27 . does that work ?,1
cambridge does not offer the services to white motorist . would you like me to contact the city centre or tiffany portage area and one of the address,0
"your reference is ttzcs4y4 , is there anything else you need ?",1
i found saigon city matching . would you like to book a table there ?,1
the tr0088 departs at 9:39 and arrives at 11:07,1
i sure can . at what time would you like to leave gonville hotel ?,1
it include: dispatch suite { branch: alpha release } . where : contact us . where : address : tusksville spad,0
there are several guesthouses and hotel -s that are available . what price range are you looking for ?,1
unfortunately no phone numbers have been available . please contact us with any queries . :-) . so enjoy your trip ! :v,0
taj tandoori serves indian food on the south part of town . their number is 01223412299 . is there anything else i can help you with today ?,1
there must be something else to do before you leave the station ? . . or where would you like to stay ? .   you are,0
tr6745 departs san juan en puegina bay en tr3301 en el ile ialirado en mercado mercado street mexican freeway,0
"you are welcome , enjoy your stay in cambridge .",1
your car is booked . the care type is a blue toyota . your contact number is 07372726556,1
"tr2129 leaves cambridge at 12:21 . there are trains every hour after as well , if you would like to leave a little later .",1
you are welcome,1
which stations charge in advance of time) please also mention the fare to where you would like to travelat the stationtell me how many you,0
"tr3177 will be payable on sunday , 24 january and payable by 13:59:59 local time , the postcode is cb01rr . the address is",0
i booked for you a room at arbury lodge guesthouse . it has parking slots and free wifi . do you need anything else ?,1
and what is your departure location ?,1
my math and science education is a matter of part in their modern university system so there is nothing you can do for them . how about we work on that for,0
"my preference would be arbury lodge guesthouse . they are in the north , moderate -ly priced , with a 4 star rating and free internet . would you like a reservation ?",1
"i have 3 tickets booked for you , the reference number is drky3x21 .",1
sure ! when would you like to arrive ?,1
express by holiday inn cambridge fits that description . can i book for you ?,1
train tr7483 was hit by at least three of the eastbound trains . tr8163 and tr8160 are leaving at 4.33pm departing port,0
i'll be happy to book you a table for wednesday . is there anything else i can help you with today ?,1
sure thingwhat is your favourite and any other questions ?,0
tr3736 arrives at a river for 50 yrs and is very cheap ! i am sorry i did not have the postcode to book but i am sorry,0
you have a wonderful day !,1
"yes , the price is 37.80 pounds . would you like me to book it for you ?",1
wehave four optionscan we help you with anything else today ? twenty optionshow about iphone 5x and honda 370 ?,0
yes . what area of town could you like to stay in ?,1
unfortunately you can always get them for me for 30-45 minuteswhat price range would you prefer for thempleasure,0
tr6678 departsdo you want to change that number ? reply delete,0
you were expecting it from a friend in the city ?,0
"tr4256 will do your credit but i'll try again in a couple of days and have your address and phone number . 7th , s19a",0
the marriott hotel was booked in advance and there was no entry fee for them to enter that hotel and make a reservation . thus yes there was a fee .,0
01223353888 is the number cb41da postcode . address is 154 chesterton road,1
"they are located all across town , from all price range -s . do you have any preferences ?",1
yes please . will you try again later ?,0
ok ! have a great day !,1
"the tr5003 probably needs a new address , does anyone know a technical term for that phone number ?",0
there are four possibilities on the west side . do you have preferred price range ?,1
absolutely . the a and b guest house is on the east side of town and has a moderate price range . would you like to book a room there ?,1
"tr1426 arrives in duluth , north carolina . should i be able to help you with anything else please e-mail me your details",0
train tr2929 provides port of call for travellers coming from south yorkshire to the north [20:40:38] aunty572252 abb38,0
almost there in the shape of buddha 's towers) go to the model city station and buy your tickets using the 4 million euro canary tag code is,0
most nightclubs of tampa has you booked ?,0
"there are three choices . hakka and the hotpot which is expensive and golden wok which is moderate , do you have a preference ?",1
alright . have a great day .,1
"there multiple sellouts in your area , add your shop name , phone number , and your address . your reference number will be shipped to you as a prepaid card",0
the phone number is 01223351241 . can i help you with anything else ?,1
"what a great time in california .  yes , i know that it is quite the crowd and the university has a great university and university of mind . ",0
the tr7966x tells the driver that the tr9207x was booked on friday and will arrive 2:00 and the tr9207x will be booked,0
the best . i'll be glad to help you out .,0
"absolutely , i would love to help you with that ! do you have a specific area of town or a specific price point that you would like ?",1
that postcode is 127tkk5a . can you help me with any further questions regarding place -s i may be staying ? goodbye,0
how about acorn guest house ? it is located at 154 chesterton road .,1
when would you like to stay there and for how many nights ?,1
okay its got a lot of crazy foods we'll just be leaving soon and staying for today as well so we can get things sorted out for you guys !,0
okay ! what price range would you like ?,1
"we have 33 options , any preference in options such as area or price ?",1
ok just went up the side and got in the car and did the 5 day visa . he had 40 minutes . he was nice enough to try the taxi but,0
tr2021 is located at 99th street . its parking is free . ticket how many tickets did you need ?,0
thanks for using our service !,1
"leaves at 10:16 with binney peach cider vinegar , draweis 10:36 with vanilla pomegranate pie spice on parfaits white s",0
"what specific office , whether for business , pleasure or pleasure) is you interested in , and can i get in touch if there are anything else else you would like",0
that narrows the gap between cdo and minivan fees and permits fees) .,0
i do not have any leaving in the afternoon . how about the morning ?,1
16.50 pounds . . and got it from mama who can help with anything else 11:21am11:32am . it arrives in the,0
the anatolia quingalala de dooitro muezzia 17 : bh42 : bh52 ? 28 : c19 44f5,0
sure it is ok please be patient . ) sorry : we do not have a total of 6 way choice -s available at magdalene centre . ?,0
our records do not have that specific restaurant . any other preference ?,1
you are welcome and thank you for using this system . goodbye .,1
there are 13 colleges located in the centre . are you looking for somewhere with free entrance or is somewhere with a fee okay too ?,1
tr3373 meets those goalsi can not help you with anything else . . maybe try something different and if you have any suggestions please post in the commentsi hope,0
train tr5570 gcalgary marriott hotel . . but was last part of time postcode 15d9r . am i out of i trust now ? has there,0
you are welcome . goodbye !,1
the the cambridge belfry is a 4 star hotel on the west side in the cheap price range .,1
"sure , which stations are you traveling between ?",1
the tr1144 the tr9690 the tr111260 . you are welcome .,0
so the tr2926 gets to kings lynn by 07:58 on monday . it leaves cambridge at 07:11 . fare is 9.80 . would you like me to book tickets ?,1
"sure , there is not an entrance fee , that is nice . the phone number is 01223333516 and the postcode is cb23dz .",1
"no , sorry . the train id is tr5720 . that is the london kings cross to cambridge on monday at 11:17 .",1
"the tr797877 range) offers about five minutes of free wifi to the north and south . the phone number is 01303620875 , it costs 13 pounds",0
what day would you like the reservations ?,1
the ugly duckling is located at 12 street . johns street city centre . their postcode is cb21tw . is there anything more i can help with ?,1
i believe that the tr0822 leaving 12:15 would be great for you . should i make a booking for you ?,1
not on the bottom) and five are runaway rooms . they are in the middle of a residential street for around £300 per night . let,0
there are hourly trains from 5:32 onward . did you have a particular time of day in mind ?,1
what information will i need before i leave your house for the train that leaves at 5:40 am ? i will be leaving at 5:43 and arriving at,0
we hope you enjoy that journey . chloe,0
when would you be staying there ?,1
and is by no means experienced in establishing wazir and factoring in that area would be me !,0
"the tr2515-kito transfer . wait in line for it for 5 minutes . the tr2515 is fantastic .  4 stars , riverboat was booked in .",0
"not a problem , the train tickets cost 4.40 pounds each . can i assist you with anything else ,",1
tr4257 booking0x28f8009670x4f7587c19 booking0x59cb7277 booking0x79,0
"how about tr4134 , it leaves at 09:16",1
"tr2762 leaves the boat with ticketed info and arrives at 7:01 , runs out of the bus at 7:34 leaving the street (chugachaway",0
"hmmm . . , and tell me what you want",0
"would love your all around sports ,  daniel finishes , and gets up and makes the 90-minute drive back to the airport . the vice president 's hotel",0
unfortunately those are not the type of information you can request .  ask me about the city centre road park . where did you get your ticket,0
i am showing five hotel -s that fit your criteria . they all offer internet and parking . is there a specific area you want to be in ?,1
tr0904 has been located and the mobile number for tuesday246052 has been set for 07:35:54 . would you like me to book you to,0
"anatolia , lauzon , bouffant , prairie , village , district , riften . do you have a reservation ?",0
what do you want to be at the weekend ?,0
camboats are very expensive and expensiveis there anything else you need to know to go on holiday like i have ?,0
perhaps we try a different location ?,1
thanks for using our service today !,1
based offenses shall be spelled in alphabetical order . example: it is held by the ferry company . number 4 and a .,0
train# tr7759 departing from cambridge at 15:29 arrives in bishops stortford at 16:07 . can i help you with anything else ?,1
i have 19 hotel -s or guest houses throughout the city that meet your needs . can you tell me if you want a hotel or a guest house ?,1
"sure , it is located at 517a coldham lane , postcode cb13js . what else can i help you with today ?",1
"ask for some more information about where your meeting is . to find a restaurant nearest you and reserve seats for your meal , simply contact the ticketed post",0
oh ! what a wonderful surprise ! i have booked a room for three nights for the two of you at warkworth house beginning tuesday . your reference number is qhyb953g .,1
the leverton storequick and easy100 mins in ? is there anything else you want to know ? johnthanks a lot johnwould you like me,0
"i would be happy to help , where are you leaving from ?",1
"i can we have 33 location -s , do you have anything to narrow it down ?",1
these trains can be bought for £40.01 and seven for £24.79 in english language languages but do you know which trains will have a price range,0
what price range would you like ?,1
your welcome . it has been a pleasure assisting you today . goodbye,1
train 6383-5811 . fax: 0738074245 . maxpost 810046 . epsilon address . doorzoe . castle,0
ok . i will book the tr6009 for you . how many tickets should i book ?,1
tr4202 is sold for between $85 and $100 paperback and you will be able to book your tickets with us on the 11:45 ticketing,0
"tr5972 leaves 1:55 smiley gem marg , rose hotel falls 5 stars 2 stars 4 stars , rose hotel falls 5 stars , london hotel arrives",0
where would like the taxi to take you ?,1
they offer the reach of 4 stars in the form of a lodge or restaurant where two people are seated seated for breakfast . please try the city hotel system for a,0
to you then ?  his head bowed noghtly . his majesty is quite certain of that . let me have a look again .  p,0
"sure we have 18 , do you have an area preference ?",1
"we have 44 different attractions in the centre of cambridge . can we narrow it down by type , such as nightclub , college , or architecture ?",1
"where will you be departing from , and what day would you like to travel ?",1
ok to be clear what is your destination and your departure location -s ?,1
9725nvqd is it worth your while ?,0
we have 25 attractions in the centre with free entry . do you have a preference for what type of attraction you would like to visit ?,1
tr5767 leaves: 27:33 with cb5717f eks on 08:41 . . . how many people have called you today . .,0
no problem at all ! remember that the cambridge towninfo centre is here for all your 411 needs !,1
"there are 33 place -s to stay , do you have any requirement -s ?",1
"we have trains leaving before 8 every day this week , which day is preferred ?",1
five restaurant chains that do things you would not expect . #berkeleylounge 4:22 < byeffs < byeffs1738m1v,0
prezzo in the north of the city is complete . you can pick up your ticket by calling 1-8887178080 . see the contact number,0
"graffiti serves british food , and they are located in postcode cb30lx .",1
01223333516 . 42 slots . who does this booking need to meet with today ?,0
yes if it is done in real time . i am sorry but i would have wanted something else in the future if i was at the station instead of at midnight,0
"the bridge was not adequately moved the moment before leaving , leaving your phone number . the address was unfortunately not located",0
i have the tr7505 that will arrive by 11:06 . would you like me to book that for you ?,1
"you are all set , the reference number is dk9z8hy4 , can i help with anything else ?",1
tr9384 leaves your yard empty . do you have a favorite area or area that you would like to see today ? post your comments and a photo and they can have,0
tr1997 leaves i scotch a nice one gfd zjc21 indian people hotel in saundon cb49 does your booking info count for anything,0
"yes , it is ! anything else needed ?",1
the postal code is cb39ey . is there any other thing you might like to know ?,1
"allenbell matches his question and then answers it , you do not have to get his number before 5 pm . how many minutes will you be departing from the station or",0
"yes , it is located at 6 trinity steet , postcode cb21su . do you need any more information ?",1
"bangkok city serves thai food , and is in the centre part of town . would you like me to book it for you ?",1
"ok , a grey honda will pick you up at the hamilton lodge in time to arrive at restaurant alimentum for your 10:00 reservations . taxi contact number is 07242149665 . anything else ?",1
entrance into cafe jello gallery is free . is there anything else i can help you with today ?,1
the bedouin will be too expensive to stay for them and it may not work out that way with him you would like to call the hotel and check the,0
booking completed ! booked car type : red lexus contact number : 07606586690,1
"between victoria , from there ve gglassun , you are staying at the thirteenth bedroom at thirteenth street bed and breakfast .",0
ok fantastic to be a part of .  dolly and millie both agreed it was a wonderful time to be a part of . polly mentioned it was,0
thank you for using the cambridge towninfo centre . goodbye .,1
a bluebell brookly nightclubs available in the northern part of town doors open at 6:30pm with free admission for the first 1000,0
de luca hablé klutzi ? when are you booking the tickets ? are you booking on friday ? we will be providing,0
"08715501010 can i help ? ? 541 am ok goodbye , have a nice day i have a 7 and a half . would you like more information ?",0
caffe uno allezos a la fra otrétaro uta does plz bat ! panavoy nongo yajax ! matriah hat,0
tr1662 departs tkhb 's banking phone number . the address can be reached at departs@sjdok . org . phone : 06087,0
okay i booked it for you and your reference number is 0lyl0j3v .,1
okay tr2442 .,0
the phone number for cafe jello gallery is 01223312112 . can i help you with anything else today ?,1
the hotel is in the south area .,1
it was a pleasure to help you . have a nice night . goodbye .,1
tr9236 leaves 8:32 am it was clark parks car park a while ago and am able to locate parking please try again later thank you,0
going by . 9:40as the cb7094 has lost altitude and is running great it would be okay . goodbye . goodbye . goodbye,0
this is really nice !  have a great time !,0
"we sure about that , weiss ?  sure , though weiss is rather underpriced . i can assist you with that as well .  you set",0
"is it of any value to you ? , how many tickets would you like ? and what day will you be departing from the station ?",0
"booking was successful , the total fee is 525.69 gbp payable at the station . reference number is : ztju607w . anything more i can help with ?",1
train tr0031 hpm5 am $17.40v61000023 in . 16482 ohtrix river nyt s33,0
"you are all set , the reference number is c3ja0ezj , any further questions today ?",1
"okay , there are 11 museums in the centre . i recommend castle galleries .",1
you are quite welcome . thanks for contacting the cambridge towninfo centre and have a great day !,1
"the primavera 's entrance fee is free , its phone number is 01223357708",1
01223353248 and 2029595212-3396 . any other questions ? thank you . . .,0
"i have several trains that arrive before 18:00 , is there a particular time you would like to leave by ?",1
"train tr882940 (27.6 , 116.4 miles) from marysville to darlington (rose 16.3 km west) . subaru",0
where is your departure site and what day will you be traveling ?,1
there are no colleges in the area . how else may i help ?,1
all 8:303:45 cb3tvv the theatre was okay in the centre of town the rest of the day as well !,0
your reservation at university arms hotel this friday for 3 days 2 nights for 1 person was successful . your reference number is : zuwp7ujk .,1
we dont have any by your choice . maybe if you can choose another location,1
the cost will be 10.10 pounds . the tr1756 train leaves stansted airport for cambridge at 8:24 . would you like me to book it for you ?,1
tr1828 is a long way to escape the city and stay in the very center of town . you can get there at 5:45 . you can either,0
"sorry , looks like there are not any venetian restaurant -s that are expensive . would you like something else ?",1
1-6 cornucopia parking lot clifton yellowing bays parking lot burns diamond mst 434 bays parking lot,0
chiquito restaurant bar is located at 2g cambridge leisure park cherry hinton road cherry hinton and can be reached at 01223400170 .,1
"there are 7 museums in the area , would you be interested in the lynne strover gallery ?",1
byard art is located in the south . the postcode is cb21sj and does not charge an entrance fee . can i help with anything else ?,1
im glad we are all working together for those purposes to go to school tomorrow and have a good time .,0
booking was successful . reference number is : nchkftg3 . what else can i do for you ?,1
tr4638 leaves ! :d you have a gbp :p leaving on 07:32 you are in good shape ! welcome .,0
"tr9452 leaves . how many german tr8342 leaves , is there anything else you need ?",0
there are 11 place -s located in the north of cambridge that are moderate price . would you prefer a hotel or guesthouse ?,1
great saint of the outdoors) chris left when i was leaving london on 10 december and went to pick up his number . my apologies . i was not,0
the tr704718 review) for the reference number i will post there .,0
restaurant alimentum is located at 152154 hills road and the phone number is 01223413000 .,1
okay i have the riverboat georgina . the post code is cb43ax and i have no information on the entrance fee .,1
train tr1262 in one of the parklet shafts while the other one has 66 acres and offers free parking . would you like more information ? reply delete,0
okay i have found 2 restaurant -s . one is in the moderate price range and one is in the cheap price range .,1
tr5711 will start at 07:40 .,0
unfortunately there are not any hotel -s available in the area that are moderate -ly priced . would you like me to look in a different area ?,1
"you are welcome , have a great day !",1
thanks for contacting the cambridge towninfo centre . have a wonderful day !,1
01223241387 is the hka by greenery in the city centre in the east . do you have a blacksmith 's ?,0
your booking was successful . the reference number is kxequqa0 . is there anything else i can help you with ?,1
tr6003 leaves at 05:29 and arrives at the station at 05:58 .,0
tr 8292 . algos unoayora . friday i am in . the restaurant is delicious . id vb10v . 5 stars .,0
tr1062 arrives at 20:00 . using the nearest train station you can reach here . you may need to make a reservation or booking through uber reservation . you may,0
happy to help ! enjoy your trip !,1
"the center of the city , turning south at 18th street nw and traveling an additional 18 miles , then arriving at richmond and returning to the city center by 15",0
i'll book it for you this time . nice ! goodbye,0
"there are 3 four star location -s to choose from: finches bed and breakfast , the huntingdon marriot , and the cambridge belfry . the huntingdon is listed as expensive while the others are cheap .",1
"yes , i have found tang chinese . it is located in the centre with an expensive price range , shall i book you a table ?",1
the tr2530 leaves at 17:29 .,1
trains depart the centre of town and pick up at an address near the wertheim station . they arrive by 18:00 . the train leaves at 11:,0
this is an italian restaurant . their phone number is 01223350106 their addres is 12 market hill city centre cb23nj . may i make a reservation for you ?,1
the address of the grafton hotel restaurant is grafton hotel 619 newmarket road fen ditton .,1
"one more time let me know exactly what you need by looking at what you wrote down on your right , so we can book you .",1
i can recommend the university arms hotel . it is located in the city centre,1
there are no hotel -s meeting these requirement -s .,1
and how about quitting your job now ?,0
i have found 11 location -s that suit your criteria . i would recommend acorn guest house . would you like me to book you a room ?,1
sorry but can i still book you a table ? well that is easy . it is a small table of six in the south side and has 15 tr,0
there is a train on sunday at 7:40pm . would you like me to book it ?,1
"certain -ly , we have 5 nightclubs in the centre area , there is ballare , , kambar , soul tree nightclub , and the fez club .",1
tr8932 will do that for you .,0
i would recommend british cuisine . would that be okay with you ?,1
i certain -ly ca . your reservation number is zk68bckq .,1
"arrival is 15 minutes away , call us for further information at 0753360900 or cbk1shs .",0
you are welcome ! please contact us again if you need any additional assistance . have a great day !,1
will you be dining on tuesday as well ?,1
thanh binh 's phone number is 01223362456,1
no the software to set it up and it looks like that is no problem and if you are looking for anything else please contact me .,0
how about cherry hinton hall and grounds ?,1
"and do i need it again if not ?  f5 , sorry .  ~kawu he says goodbye with a completely quiet",0
look out for the promo number when you book our room: ) was that alright ?,0
ok can we meet you at 2:00 on saturday and then tomorrow at 3:00 in the cafe for dinner .,0
"how about grafton hotel restaurant , it serves british .",1
the european final is for our guide and if you have any ideas on the area let me know or get on ahead of time and i will assist you to do,0
you are welcome . have a great day .,1
the latest to look up a particular george light was this french mail') . i cannot find anything else about you today except on your website,0
goodbye too !  done . sorry that got in the way at all .  it would be glad to know a little more about your b,0
goodbye .,1
before i can book your table i will need to know how many will be in your party and at what time you will be dining .,1
train tr4535 with no warranty and the time is 11:35 . is there anything else i can help you with ?,0
i have two hotel -s available one in the west and one in the centre . do you have a preference ?,1
tr8293 arrives at 17:56 and tr2913 arrives at 18:24 . would you like me to book tickets on one of them ?,1
"your hotel is in the south and the cambridge chop house is in the centre , is that okay ?",1
08712240240 . z33l . z5h . rh0 . rz . xb2 . ovw . px . sp . e . z6r .,0
thank you for using our service today !,1
"a black volvo is booked , contact number 070960620254 . maybe we should try a bus or train or another car since there are 7 in your group . would you like another car ?",1
you also . let us know if we can assist you with anything more .,1
i have train tr3685 departing friday at 13:00 would that be suitable for you ?,1
i recommend the curry prince then . do you need anything else ?,1
train tr8699 will leave at 12:11 and arrive in cambridge at 12:58 . did you need more information or a ticket ?,1
"okay i have one hotel matching those criteria called the gonville , would you like me to book it for you ?",1
yes i have many in the center of town and on in the west . do you have a preference for area ?,1
you are welcome . have a great day .,1
the warkworth house is a guesthouse on the east side located at warkworth terrace . their phone number is 01223363682 . would you like help with anything else ?,1
a booking fee is £2.50 payable online from 013333215144 and must be booked at gfaworthcastle . co . uk using,0
"sure , are you looking for anything specific ?",1
postcode cb23pg . you are welcome . have a nice day . goodbye .,0
i have 14 trains available . what time would you like to arrive by ?,1
